category,tweet,id
0,bartending lunch at logans bring your friends,746263
0,you can use a job to pay bills and not go hungry#churchflow,746264
0,whats for lunch,746265
0,i have a new food obsession of sachs inshell peanuts infused with tobasco seasoning,746266
0,wish i had a friend that would go eat at san jose with me today,746267
0,wasted my damn money on that food knew i didnt have an appetite,746268
0,bruh who taught this nigga how to eat a taco ,746269
0,stop correcting food to good #autocorrectprobs,746270
0,eating pizza pringles,746271
0,when in rome eat chicken @ bojangles famous chicken n biscuits ,746272
0,what do i wanna go get for lunch idk what i have a taste for,746273
0,@annaborders ill make u lunch,746274
0,demarcus ass ate the whole taco bell yesterday,746275
0,birthday lunch for zack @goodboyroybrand big 19 today @ twin peaks restaurant http//tco/1ymxamdis7,746276
0,sos in the library alone friends would be greatly appreciated food is welcome as well,746277
0,i would eat a tub of peanut butter over ice cream #gimme,746278
0,i want some pizza shak,746279
1,iamhungry,746280
0,lets go out to eat ppl,746281
0,mindset girl you gettin fat eat salad #baseworkouts #otherday ,746282
0,on the weekend im aloud a cheat and pig out on fast food but during the week its nothing but healthy food,746283
0,i want a nice sunday dinner dials mom dukes,746284
0,i eat so much mcdonalds how am i not overweight,746285
1,guess well go eat somewhere im starving,746286
0,@deansbaby11 better not eat all,746287
0,after i eat back to sleep i go,746288
0,somebody bring me food ,746289
0,stopping in summerville for lunch then heading to isle of palms for the afternoon,746290
0,grandma cooking sunday dinner ,746291
0,lunch then coastal grand mall just for her @ red lobster ,746292
0,i really wnted some grill food today,746293
0,@dericjones5267 id rather have a home cooked meal over fast food anyday except zaxbys my nigga ,746294
1,idk but im hungry,746295
0,lunch on bob at @southendbrewery smokehouse w/ 2 others ,746296
0,i hate leftover food from the other night but i swear if it aint got shit else to eat ima heat that shit up and eat it ,746297
0,@nettiek1222 our honored guests at lunch im jealous,746298
1,holy shitake @ mellow mushroom ,746299
0,yeah everyone is loosing weight and im sitting over here like go buy me some junk food ,746300
0,dinner with this doll #californiadreaming #yummy #charlestoned @ california dreaming ,746301
0,kind people good food filthy window sills logistical problems @ the mustard seed bbq country cooking ,746302
0,hungry back,746303
0,@brex lol i havent ate all day mane im so hungry right now,746304
0,oh my god why do i work in fast food ,746305
0,@belleemily my boy and a ton of movies and cheese pizza would be great right now take off the cheese though,746306
0,fixed my lil sister something to eat while she watching sam and kat shell be occupied to stay out my face,746307
0,gonna continue cleaning then start dinner,746308
0,@belleemily uh i like cheese just i dont want it in meh pizza yo,746309
0,when bae but me food and bring it to king i be feeling like a king ,746310
0,my mom making porkchops for dinner godi hate pork so much i only like bacon,746311
0,sumter #moco club cream every thursday this thursday free food happy hour drink specials follow by a party ,746312
0,@dawayshestand im always horny or hungry or both lol #scorpioareus,746313
0,whats for dinner hmmm,746314
0,going to eat with my brother his little family ,746315
0,really got a taste for a big sunday dinner,746316
0,lmao lil bruh was crying like he had lunch money on the game #marchmadness,746317
0,mom had some extra lunch money now she has less extra @ the cascades ,746318
0,i wish i could be one of those people who eat not stop not gain weight,746319
1,i know i hungry af,746320
0,i want to order a large stuffed crust ultimate cheese lovers pizza but i dont want to share but i also dont wanna be a fat ass,746321
0,75 of the food i eat looks like cat food ,746322
0,gonna get back in the gym eat healthy and stay active #39days ,746323
0,i need to lose weight i say as i eat a sleeve of thin mints,746324
0,@danicatalavera that would be so hard for me especially when i have meat for dinner every day,746325
0,@queeningg free food ,746326
0,where there is food there is me,746327
0,i eat to damn much,746328
0,@liteskinjeezus @1purr2fly1920 im hungry zeta phi breakfast lol hush ,746329
1,so hungry ,746330
0,sabbath day day of rest dunkin for breakfast church and then mellow mushroom for lunch well rested,746331
0,i finally decided to eat something unhealthy for the week a doughnut and the fucker wasnt even jelly field,746332
0,lol at the bad food ive eaten the past two weeks,746333
0,when burger bar tell me my lunch is paid for thats why i fux with you the long wayyy ,746334
0,@joseguapo have my cake and eat it 2 i want a bakery,746335
0,hopefully my parents will bring back some food ,746336
0,lunch at @poestavern w/ 2 others ,746337
0,close to a thousand pounds of food collected so far come over to kroger #lcsd #nancykperrychildrensshelter ,746338
0,just order me some hot wings from pizza hut ,746339
0,we eat dinner at places that cost more than your rent byeeeee ,746340
1,im really hungry,746341
0,i want some pizza hut ,746342
0,no food no money no problems wait,746343
0,@bastienuce okay augustine tailey its like a ride its not that long but you know black people we like to stop eat traffic,746344
1,im hungry,746345
0,@sprovag put cinnamon on her pizza we are one,746346
0,super hero approved pizza and fun @paisanospizza ,746347
0,sitting @thealleychas with noah our bartender enough food for 3ppl ,746348
1,im still hungry,746349
0,down wid that beef ill make a nigga eat it,746350
0,sunday snuggles with dughan were going well until he decided to eat my ear @ riverland terrace ,746351
0,lunch time @ salsaritas fresh cantina @salsaritaswroad http//tco/dyjqdofy0j,746352
0,i hate not being able to eat the foods i want,746353
0,my agenda for the day 1 sleep 2 wake up 3 eat 4 go back to sleep 5 maybe do some laundry idk,746354
1,im so hungry ,746355
0,growing up as a child mcdonalds was the only thing i ate though i hated burger king,746356
0,now that i know what mcdonalds is about i dont eat that crap,746357
0,whenever i do actually get up and go downstairs this food is going to be life ,746358
0,@lindsaydemeola its called eat sushi off of his dick nightis it lindsay is it,746359
0,@mikaylax3 lol maybe she has a surprise arrangement at work waiting in her and will be in my sights fir s surprise lunch date ,746360
0,is it strange that i dont eat but i eat ketchup and other products,746361
0,dinner @ salsas mexican grille ,746362
0,craving chinese food #crabrangoon #sesamechicken ,746363
0,just ate my body weight in trail mix you,746364
0,i got the munchies like a muhhfucka,746365
0,finally getting new york style pizza ,746366
0,feeling a lil better bout to try n eat sumn,746367
0,feels good to help someone my sister and family falling on hard times told me she needed food got her about 10000 dollars worth,746368
0,gone try not to eat the rest of the day,746369
0,i ate so much,746370
0,guess ill turn in that gym key tomorrow or one day this week during lunch break,746371
0,those who dont hunt dont eat #grindtime #roadtotheship,746372
0,i basically sleep eat and watch basketball,746373
1,bored and hungry ,746374
0,greek men jump off the back of the boat for dinner,746375
0,dinner is taking forever,746376
0,bout to eat finish watching this movie fold up clothes what a day ,746377
0,@noahwigington when @mhobrie gives you copious amounts of food #thanksim relatively awesome,746378
0,having trouble deciding between chinese food or pizza hut #firstworldproblems #thanksobama,746379
0,what a great game glad i watched it lol now time to eat #visabara #barcelona #messi,746380
1,soo hungry,746381
0,hulk hogan is right there lol id rather eat this chicken sandwich lol,746382
0,nothing says dinner like collard greensmac n cheese and bbq chicken hanging at my sissy house,746383
0,this game needs to hurry up so i can go eat before i have to go to work,746384
0,what happens when mer and i go food shopping ,746385
0,my phone battery lasts shorter than my attention spa oh my moms making tacos for dinner,746386
0,need to cook dinner and run to the store,746387
0,my phone battery lasts shorter than my attention sp ooh my mom is making tacos for dinner ,746388
0,that pizza was live ,746389
0,biggest dilemma right now do i eat my lobster mac n cheese now or save it for lunch tomorrow #halp,746390
0,@byramkenny good place to eat on saturdays they dont open until 400pm bummer,746391
0,started our with nothing i was hungry,746392
0,i always eat good at chloes,746393
0,i swear my parents go out to eat every time they know that i wont be with them,746394
0,car side to go dinner at @applebees ,746395
0,i been soo hungry i had a hot pocket a tv dinner a lil lobster sub sandwich and sum popcorn talking bout munchies,746396
0,@shelbyaschultz i might be it depends on how long it takes to get my fillings i should be there by lunch if not during 3rd,746397
0,rodashia ik yall not bouta eat that shitty ass rice ,746398
0,can you buy me pizza agian,746399
0,@bighadden haha i was abt to say if yall eat wh again yall should get an award for most valued customers,746400
0,i can eat seafood all day everyday,746401
0,im hungry someone bring me some food,746402
0,all you can eat crablegsyes please @tstone2 @pattersonsky @michelleatkins6 @ driftwoods seafood ,746403
0,college taught me how to love microwaveable food ,746404
0,its so hard to eat healthy when cookout has banana pudding milkshakes and cheese fries,746405
0,this sunday dinner ,746406
0,steak for dinner yaas,746407
0,okay im not gonna eat that triple fudge cake ,746408
0,cafe food got me slump lol,746409
0,ugh i just cant deal right now fuck studying im going to eat ice cream watch anime till i pass out due to hunger exhaustion ,746410
0,@khadijahholmes im always hungry so i was just thinking this,746411
1,i want pizza ,746412
0,@clutch23 yall boys better eat lol you dont want to see lamar mad,746413
0,sunday dinner about to give me lifeeee ,746414
0,sights set on a local joint for a late dinner cafe strudel here we come,746415
0,they ask us what we want to eat but they choose ,746416
0,i wish i had a person n my life that wud cook 4me but i do not so i am abt 2 cook real food bake chkn greenz ricebuy something 2 drink,746417
0,horrible service cold food delivered to the table at @ontheborder mexican grill cantina ,746418
0,im very upset you didnt come with us to eat kota ,746419
0,#pearlz raw bar deluxe seafood plateau 9 varietal oysters 6 peel eat shrimp local clams 1/2 ,746420
0,nothing makes me happier than my mommy coming home with jets pizza and krispy kreme box she makes sick days not so bad after all ,746421
0,got home from work 7 hours is fvckin tiring not yet eating lunch need to cook for lunch and dinner at the same time oh this is life,746422
0,i thought i ordered salmon for dinner ,746423
0,asss of seafood for dinner ,746424
0,i say dinner not supper,746425
0,prepping food for finals week keeping that fed state for glycolysis and staying healthy #gradschoolproblems #eatclean,746426
0,2nd lunch tomorrow cant come sooner,746427
0,this thanksgiving dinner is not going to go well ,746428
0,im so excited about dinner tonight #ilovemyman #spoilingmerotten ,746429
1,im so hungry,746430
0,dinner w/ scott avery at @hallschophouse ,746431
0,niggas that eat ass those are the ones who are full of ,746432
1,and im hungry i havent eaten in like 2 days everything makes me feel sick,746433
0,put some music on repeat light some candles lay down a sheet massage my back n feet give u somethin good to eat thats all i want ,746434
0,oh hell nah mama and daddy saying the grace and they didnt even tell me dinner was ready,746435
0,childhood craving for dinner tonight blueberry bagel with turkey and cheese,746436
0,im so thankful i have such great friends i love yall so much #familydinner,746437
0,go out to eat then do it again ,746438
0,had a great time at church today and then lunch with my bros @comptonalex @moderndayconway,746439
0,how is emma still hungry we ate so much food today,746440
0,if i eat anymore i will be sick youre crazy,746441
0,i hate when i cant eat all my food when its good ,746442
0,best mussels everoh yeah and the food was great too,746443
0,@jeremiahiverson hope them mosquitos ate you up good ,746444
0,i got boredhungry so i decided to cook crabs legs maybe some mash potatoes ,746445
0,grew up poor aint have no dishes ate off paper plates,746446
0,that pizza saved my life,746447
0,i like to eat i love my mom i love god i love tracknothing else matter,746448
0,i think mom and tj went to egypt before they even got my food its okay yall big girl aint starving over here ,746449
0,dad you havent eaten all day i will force feed you if i have to me actuallyyyy i ate breakfast this meowing mrs angie cooked ,746450
0,so much food i feel like were on a marathon #familydinner,746451
0,i ate too much mcdonalds today,746452
0,these niggas still havent payed me back from that pizza i bought for them smh,746453
0,taking my granny out for dinner for her birthday ,746454
0,i just cant stop crying im in the dark crying so hard i cant sleep eat or anything im a mess,746455
0,i mean he has school tomorrow so he wont be home and its not like were not friends he took me out for lunch on friday its not weird,746456
0,game day i eat everything in sight ,746457
0,i ate way to much pop corn at the movies #ugh,746458
0,too emotionally drained to cuss these people out for the hair in my food and not giving me my honey mustard,746459
0,mama got me snack size bags of popcorn what i look like i dont eat snack size extra large is my snack ugh ,746460
0,@accompllsh life of an athlete im either busy hungry or tired can i be all of the above at once ,746461
0,and you suck my banana but i wont eat to pudding thats the funniest line to me #imastoner #imreallynotthough,746462
0,@bigdaddyke when we get married im making that bitch eat lunchables toya will be eating ramen spam sandwiches ,746463
0,breakfast for dinner is amazing,746464
0,on my way home today i saw this 11 year old girl running away from home with her suit case lunch box and blanket ,746465
0,@justbeingace fuck food keiona eating dick drinking kids every night fucking #dead ,746466
0,i hate when people upload pics of their nasty food on ig ,746467
0,dinner with this lovely lady @ calibogue club ,746468
0,bout to eat some ice cream cinnamon rolls and watch a nice movie with the bae ,746469
0,dinner is now served,746470
0,@shortyloo you think you can have your and eat it too you got me fcked up ,746471
0,i dont want to eat anymore,746472
0,minor setback for a major comeback #faith #humble #hungry,746473
0,whats wrong with eating in front of your boyfriend give me food and i promise ill eat ,746474
0,7k youre really funny and lunch is amazing you and your boy are cute but i know you love me more so,746475
0,the best revenge is let their loneliness eat at them,746476
0,just ate my weight in nilla wafers ,746477
0,just know im not taking oomf out to eat for his birthday his girl might have a heart attack ,746478
0,@girlposts chocolatecovered cheesecake on a stick this is heaven tweeting about food again @leighprater ,746479
0,i eat so much,746480
0,eating junk food watching movies with my bff,746481
1,im hungry,746482
0,@cancerhc #cancer loves food more than any sign in the zodiac ,746483
0,@daniblasini just saying i could always use food plus ur pretty too,746484
0,im never getting married im buying a house on some secluded island somewhere and rescuing like 17 cats and ill eat icecream every day,746485
0,@retrofinesser i bought something to eat too and pay for my brother to get in the game and give jayla 5 bean after school,746486
0,delicious too get fit and eat smart too ,746487
0,@nakedandafraid what would be the one food you would pass on,746488
0,skinny about to eat that salad while drinking a four loko,746489
0,all this food and dont wanna eat,746490
0,theres nothing in this world i wouldnt do for food ,746491
0,she think im playing dude like i will throw her ass out nelmark window if i dont get my food ,746492
1,im hungry and could eat everything ,746493
0,@velseykincent needs to lay off pinning delicious looking food on pinterest im starvingagain,746494
0,kc made me dinner tonight shes totally awesome,746495
0,i just want someone who i can eat pizza watch movies cuddle with but also go out be stupid #isthattomuchtoaskfor,746496
0,@aidann64 lol are you hungry,746497
0,i have pizza all over my face,746498
0,i follow fitness pages on here so theyll motivate me when they post pictures of hot fit girls but really it just makes me eat my feelings,746499
0,@ayozaire around 12 young niggas wanna go eat tomorrow @daniellekiara,746500
0,@mrwrighttt someone bring me food ill love you foreverrrrrrrr #otw,746501
0,@mrwrighttt @onthatdumbishh @mrwrighttt someone bring me food ill love you foreverrrrrrrr #otw sike ,746502
0,there are 2 types of food in this world food i have eaten and food i am going to eat,746503
0,no were not dating were just 2 friends going to have dinner whats wrong with that,746504
0,some of my favorite ladies #rehearsaldinner #weddingparty darcysepe stacystanford @ mackey house ,746505
0,@le0pards eating dinner u,746506
0,your ass bout to eat your words for breakfast keep talking boo ,746507
0,@adornnmytweets @aolley47 in the end i only have me my food and my drink cant depend on anybody except myself ,746508
1,im cold hungry,746509
0,@hannnahclaire ill eat in the bathroom like always i have a favorite stall now but my parking spot i will fight someone over ,746510
1,im hungry ,746511
0,wonderful dinner with hunterbellnyc and @woolfwatch to close out @chasfashweek #legends #gamechangers ,746512
1,holy fuck could i go for some pizza right now,746513
0,ive had so much food in the past 12 hours that i dont need to eat for the rest of the month #stuffed #literally #thesouth,746514
0,back to dining hall food cries self to sleep,746515
0,dont share ice cream with someone who is high because they will eat it all ,746516
0,and maybe some food and drink and air then ill be set for life,746517
0,@donstillay that brings me back to memday when we also had four pounds and i ate that for every meal for three days,746518
0,yeah imma drink the milk and eat the cat lmao,746519
0,that food was bomb ,746520
0,but let me eat this cereal,746521
1,im hungry though,746522
0,@michellexo32 #honestyhour i like food booty but i like food a little more,746523
0,@ayeeebaybayy regret will eat you up,746524
1,im hungry af tho ,746525
1,im hungry,746526
0,sumter #merkcity club cream every thursday @djpaymesc #wwt free food happy hour drink specials party starts 10pm ,746527
0,@thematt72 work like a slave eat like a king ,746528
0,@katiechinlund what a great release from studying thank you for dinner and allowing me to vent aha,746529
0,if you eat pussy gota tongue ring you kno that shit be hurtin lf afterwards,746530
1,i need food ,746531
0,jays on w/ ya shades on just to bring me something to eat drive slowww take ya time ,746532
0,@loneranger09 you me both my body going through withdrawals fr i cant eat or drink anything,746533
0,@reidmaynard are we going to get food or nah ,746534
0,why do i always get so hungry late at night,746535
1,bouta get this pizza man ,746536
1,im hungry,746537
0,white noise pandora station always puts me to sleep in no time that is until the dominos commercial comes on,746538
0,just texted mom to let her know she can make me food now,746539
0,@jlchadbourne i have gone thru it and i didnt succumb to food stamps ive told you like 3 times now im not against food stamps,746540
0,@cocainecowboy slick wanna move to ga peaches all over bruh come eat healthy with us,746541
0,@jlchadbourne if i want drugs i pay for it if i want food i pay for it if i want an abortion i pay for it,746542
0,#that dinner though @megantinyy @davidguth2090 @buhrayuh lolz,746543
0,im eating dinner at 2am,746544
0,@lisaevonedwards for the last 15648492 time yes i eat ass you nasty bright fuck,746545
0,i just ate and im still hungry,746546
0,dont even get me started on the dump dinner cookbook,746547
0,@wilkdoit i need my dick lickedi need my ass ate lol,746548
0,nigga im hungry as hell,746549
0,@betsymacjohnson about the food or the box,746550
0,never been a morning person but when guys are hungry to grow i make a latte and go #invest,746551
0,@lnsanetweetstoday is national buy a girl you like pizza and touch her butt day @bryanpeppers why am i not home ,746552
1,im hungry man,746553
0,@justcallmegenn naw naw naw my step grandma shit be on point i may have to come eat over there one day i miss it ,746554
1,im so hungry this shit makes no sense ,746555
0,started out with nothing i was hungry ,746556
0,ok who put food in my purse,746557
0,@intthings where should you eat is your name jared,746558
0,forgot imani food lmao,746559
0,good food makes good day #thatsright @foodincuk ,746560
0,an award winning lunch awaits you #gyros #greeksalad #hummus #charleston http//tco/taujdvkizs,746561
0,i eat bagels every day in 1st period,746562
0,someone come eat this breakfast wit me,746563
0,@malmal107 me when i see food ,746564
0,i hungry after now,746565
0,didnt eat my breakfast,746566
1,im soo hungry ,746567
1,i could eat a horse right now,746568
1,i hungryyyy,746569
0,well damn rt @callmemr wow rt @imtookind i eat nuts for breakfast,746570
0,if im doing a fast food job im strictly cooking,746571
0,@justwaitonit got me like an addict w/ these chicken minis i eat chick fil a chicken minis every morning now i blame him for my addiction,746572
0,wish it was lunch instead of break #hungreyasfuck,746573
0,the service i got at this applebees in columbia sc was awful my food was cold im thinking about never going back @applebees,746574
0,i could eat chicken minis all day,746575
1,hungry as hell,746576
0,this is the first orange i ever ate without a nip to go with it #catfishism #johnwoody,746577
0,listen teacher lady i just want food not math,746578
0,im so hungry but school food is just so nasty,746579
0,i will never eat with a pussy niggah aint no pussy in me or my niggahs ,746580
0,people that eat oysters are nasty,746581
0,@lexiip000 @playrgetplayed people that eat oysters are nasty you af eeeewwwww get away,746582
0,if you eat chitlins i dont fw you anymore ,746583
0,hungry though,746584
0,@akirasymmoned1 what they taste like do it taste like any other food or nahh,746585
0,@deeblondie you eat them to huh,746586
0,@deeblondie i just cant see myself eating that ugly ass food lol,746587
0,@deeblondie tell me you playing you not about to tell me you dont eat fried chicken,746588
1,i hungry ,746589
0,im eating pizza in my car with my sun shade up and the radio blasting its the best kind of party,746590
0,@cuguynextdoor this looks like my food science notes from last year,746591
0,@deeblondie im not a big fan of steak either you lost me on the chicken part tho what make you not eat chicken nasty to you,746592
0,so i have an old dress i could wear to prom but its a little small so my mom said just dont eat for the next two weeks oh thanks,746593
1,so freaking hungry,746594
0,@deeblondie i be fucking it up tho but thats a lil weird i thought all black people automatically ate chicken,746595
0,where should you eat in charleston @sermets find their site here #rankingcarolina #charlestonseo,746596
0,who got lunch detention 1st lunch,746597
0,@dooosty so when is our lunch happening to celebrate grad school,746598
0,burger king for lunch ,746599
0,i forgot my id today so i cant buy lunch fuck,746600
0,this how she eat the booty lmao ,746601
1,im hungry,746602
0,lose my lunch money really starting to hate life,746603
0,my daug just ate a whole bottle of neosporin,746604
0,what you wanna do after lunch @cancerlovee,746605
0,and then i tell her we have no food and she says you can just starve becomes anorexic,746606
0,i buy onion rings just to eat them outside of it ,746607
0,love the fact i get to tan on my lunch break #gettingdark,746608
0,these bitches need to hurry up so i can go eat something before i head to work,746609
0,@fvckmyname all i think about is food ,746610
0,lunch back on track with the low carbs gotta stick with it because it helps keep my blood sugar stable ,746611
1,im too hungry,746612
0,lunch atop the holiday inn riverview ,746613
0,@mckenzielever @hunshill7 ohhh no no no i had to come in here wake you up and dr alex and then bribe you with food ,746614
0,#occupyalllunches,746615
0,that tweet got me ready to go to my room and eat my kk donuts i flexed for tt lol,746616
0,on lunch break in da car thinking,746617
0,#vip dinner @charlestongrill #outofthisworld thx #mickybatsk #chefmichelleweaver @charlestonplace @chasfashweek ,746618
0,lunch @ moes southwest grill @moeshq ,746619
0,theres never anywhere on campus that i feel compelled to eat at,746620
0,nothing like your stomach growling for all to hear in the middle of classlunch time,746621
0,by the time i get to college imma be built like optimus prime andah nigga eating but he still hungry,746622
1,@headhuncho1 im hungry ,746623
0,@austincarroll93 has all of our money and were hungry #literallycanteven @caitaudrey9,746624
0,yo people who dab the grease off their pizza with napkins lemme eat that napkin,746625
0,being hungry and walking down king street is one of the hardest things to do,746626
0,@owecomeheredom can somebody buy me something to eat fuck no,746627
0,got 2 luncheons in the presidents dining room this week feelin a little prestigious,746628
0,they picked a great week cause i cant afford lunch all week,746629
0,if pizza and coke were people theyd get married @aimeetumia,746630
0,why do i not have friends that will eat with me #needmoes #mexilife,746631
0,im at tony saccos coal oven pizza charlotte nc ,746632
0,my mama need to hurry up and bring my food ,746633
0,when my woman makes me ham cheese tomato and ranch wraps for lunch ,746634
0,i should probably eat something today,746635
0,so ready for lunch ,746636
0,fruity pebbles and ice cream for lunch ,746637
0,we earned our lunch and beverages today after a cold kayak trip @ reds ice house ,746638
0,lunch time catch up with @smphillips53,746639
0,i swear i eat zaxbys everyday i feel like they deserve to give me a free meal oneday wrd,746640
0,wishing it was still the weekend but hey at least its nice outside on my lunch break @ the ,746641
0,per #kiawahcares the #leap dinner for march 29th has been cancelled see ,746642
0,lunch with my son at his school is the best medicine for mondays up next to getting mondays going is the new #badchristian podcast #tgim,746643
0,never eatin school food again,746644
0,i miss being at food lion because i miss being in charge of ppl,746645
0,@wealthywalrus some times i read your post and think to myself who the hell would pay me 60000 to eat unseasoned tiger balls,746646
0,they were selling chipotle today on base for lunch but one burrito was 1050 #ridiculous,746647
0,needless to say i payed 1050 for lunch today,746648
0,blimpies for lunch yum,746649
0,i will never eat tuna again,746650
0,these carrots are so nasty not even @louistomlinson would eat them ,746651
0,@foxalbiazul @chickfila im not sure ill ever eat there because of my dietary restrictions,746652
0,@iluv2singrn so excited that my friend @westbrooksarah is coming soon to visit me during my lunch breakon my way,746653
0,im at bertolos pizza greenville sc ,746654
0,lunch with momma ,746655
0,#sunset during burtwans birthday dinner #charleston @ bowen island restaurant ,746656
0,couldnt wait to get home to eat only to throw it right back up,746657
0,me and @kalynbabe after we eat ,746658
0,i get the feeling that when u show up at a suggested lunch spot at 133 on a monday and there is a 30 minute wait things will be good,746659
0,i couldnt work at hubee ds cause id eat all the cornbread,746660
1,im so hungry but dont know what i want ,746661
0,about to eat these chips n read this book,746662
0,@snastibro7 @eroland6 stfu pizza boy,746663
1,i want some good food like really good,746664
0,@onehelluvaguy lets go out to eat ,746665
0,tf my food at ,746666
0,@ladywynasia lets go eat in clemson buy me something ,746667
0,so stressed out i cant eat or even think straight please let work go by fast all i wanna do is go home and cry,746668
0,mediterranean pizza at my favorite lunch place @ newks http//tco/xs2hzjlhsi,746669
0,i cant eat until i find my damn card ,746670
0,30 min break/ lunch @ flying j @pilottravel http//tco/n0hathqeen,746671
1,i need to get some food in my system,746672
0,dont forget macmonday is back maxhenrys tonite 9pm party starts come get music food brews fun ,746673
0,that video today in ap huge only made me more hungry tbh,746674
1,@blbutler1 im hungry,746675
0,w african dinner show sat 4/12 6pm at private residence in durham rare chance to hear a songbird from the ancient malian hunters culture,746676
0,as i hoped lunch was terrific thanks @fleetlanding #yummy,746677
0,these two pieces would be perfect for weddings/rehearsal dinners the top is the faith peach ,746678
0,i swear every time @tmorris2772 comes up we always eat jumbalaya #bestmeal,746679
0,worked through lunch and still here almost 1 hour past quitting time,746680
0,i could eat him up ,746681
0,nutella is trash rt @voxmaus tweet me your unpopular food opinion,746682
0,spaghetti and lasagna are disgusting rt @abake6 tweet me your unpopular food opinion,746683
1,im at mellow mushroom @mellowavondale charleston sc ,746684
0,i eat entirely too much ice,746685
1,im hungry,746686
0,spinach and artichoke dip at shitty for dinner so if anyones looking for me ill be there from 43010,746687
1,i really just want some pizza like always but whateva,746688
0,i was hungry but now idk,746689
0,@isabelbrown56 we should ask them if we could leave school early this week to go to lunch and shit,746690
0,finto eat watch tv,746691
0,everybody send pizza to his crib rt @rihannahasaids ,746692
0,when i get home from school any food i see is automatically in a position to get fucked up,746693
0,dont miss out on a night of food fun and fighting for #clemson agriculture everyone is welcome ,746694
1,im hungry,746695
0,jaron gonna be proud of me im keeping this food down ,746696
0,when you have to eat your pudding with a knife the struggle #strugglebus #knife #puddingcamera,746697
0,did my dog really just eat chicken poop ,746698
0,im hungry but then again i dont want to eat ,746699
1,forever hungry,746700
0,@kiarraa im sooo hungry i am too man you tryna cook for me nigga,746701
0,@kiarraa nigga we both hungry but you need to cook it lol,746702
1,im hungry af,746703
0,i better not be getting sick about to hit up some dayquil papa johns my dvr in bed #cure,746704
0,god is good let me punish this chinese food soul food @swaggsweetie,746705
0,the amount of food i just ate is unreal,746706
0,mom fish sticks do not rock that food lion guy,746707
0,@kiarraa missing out on that good good food ,746708
0,lunch with sen graham today in spartanburg supporting business and econ dev in the great state of sc #psidesign #lindseygraham,746709
0,i think i ate part of the leaf on my strawberry ,746710
0,@turntuptony1 fast food is bad for you tony,746711
0,this pizza about to be so clutch,746712
0,im hungry grandma playing,746713
1,im so fucking hungry bru ,746714
0,think ima eat some tacos today to make tamara jealous,746715
0,im skinny asf but i eat like a fat ass nigga,746716
0,started out from nothin i was hungry,746717
0,cookin dinner hell yeah,746718
0,@adamkinudigit @techsideline or just more free pizza for students,746719
0,mini date night with the boyfriend food and a movie ,746720
1,soooo hungry,746721
1,i told carter i needed pizza and he told me you have hummus wraps um boy hello i said pizza not a damn hummus wrap pizza ok pizza,746722
0,gettin some dinner and some snacks @ whole foods market ,746723
0,im hungry but i dont wanna go downstairs lol,746724
0,there needs to be an app that decides what you want to eat for you,746725
0,i eat so much,746726
0,i need to get out of my bed and get dressed to go eat dinner but i just cant find the energy ugh,746727
1,whats up charlston where should i have dinner,746728
0,@acolladoxo oh damn i wanted to eat with you but nvm haha,746729
0,a very good supper if i do say so myself #yummydinner #salmon #healthyeating,746730
1,im hungry ,746731
0,this lunch right now #girls,746732
0,when i found out babies eat through umbilical cords ,746733
0,@zoeluhrs eat ur chips,746734
0,bitches sucking dick for food stamps,746735
0,guess i will get dinner started before my hubby gets here ,746736
0,@sagittarius21 lol i have more its not gonna get ate though cause ion eat left overs,746737
0,jim n nicks for dinner bruhs #foooood,746738
0,cooking dinner and listening to johnny cash ,746739
0,fucking flips out because i dont want to eat her goddamn 2 week old leftovers,746740
0,jim n nicks for dinner bruhs #foooood was good,746741
0,@tieshaa burnt my tongue blow your food greedy fuck ,746742
0,@bonesonfox yep pizza party for #bones,746743
0,dinner made by faiisflure or faye in the usa 5555 #jvfkjourney @ 21 main at north beach ,746744
0,thinking about an all white dinner graduation night ,746745
0,someone bring me food please their is nothing to eat here ,746746
0,subway for dinner ,746747
0,is this pizza ready i want to drink,746748
0,is it bad if i eat dinner and go get chick fil a too lol,746749
0, mizgigs @jthreadzzz #afternoon grubpost #fashionshow #rehersal @ desano pizza bakery ,746750
0,@jnmiller @chsbeer @robertdonovan @exposur3 rauls maya del sol evo em soul food marvins seafood,746751
0,delicious dinner with my bff sleepover tonight girl time #brickhousekitchen #jamesisland #girltime #sleepover,746752
0,okay awake from my nap now to work out then eat ,746753
0,i ate a salad and did a push up i dont understand why im still fat,746754
0,when is it a good idea to eat cheetos puffs never,746755
0,dinner at the di club for my last night in charleston #perfect,746756
0,i probably think youre disgusting if you eat mcdonalds on a daily,746757
0,@svnisus nice i get food network natgeo and real simple and apparently hgtv,746758
1,my hungry ahh,746759
0,talking about the dumb stuff we do and our parents did when they were young at the dinner table @southernheart @wlee5620,746760
0,tiny case of food poisoning i think i have it ,746761
0,i made couscous for dinner i dont even know what couscous is what did i get myself into,746762
0,@tacobell for dinner in honor of this baby #contest #breakfastphone #wakeuplivemas ,746763
0,ok for clarification my snapchat meant pizza and smirnoff is sex not that i want to have sex with you ,746764
0,got them fresh quail and pheasant for dinner #onpoint ,746765
0,my issue is that i cant swim but i still eat like a swimmer and that is basically how to gain 50 pounds in a week soooo,746766
1,im hungry but im poor ,746767
1,im hungry,746768
0,so full dinner was amazing,746769
